10/10/24,,,,,,,,,,,
Cu, , ,NbTi, , ,Pb, , ,Dy, , 
Time,CG Voltage,Voltage,Time,CG Voltage,Voltage,Time,CG Voltage,Voltage,Time,CG Voltage,Voltage
3:25:29 PM,0.0049228,0.0038037,3:25:36 PM,0.0049227,0.0036085,3:25:42 PM,0.0049227,0.0007868,3:25:49 PM,0.0049227,0.0020675
3:25:59 PM,0.0049227,0.0038036,3:26:06 PM,0.0049227,0.0036085,3:26:12 PM,0.0049227,0.0007868,3:26:19 PM,0.0049227,0.0020674
3:26:29 PM,0.0049227,0.0038036,3:26:36 PM,0.0049228,0.0036085,3:26:42 PM,0.0049227,0.0007868,3:26:49 PM,0.0049227,0.0020675
3:26:59 PM,0.0049227,0.0038037,3:27:06 PM,0.0049228,0.0036085,3:27:12 PM,0.0049228,0.0007868,3:27:19 PM,0.0049228,0.0020674
3:27:29 PM,0.0049228,0.0038037,3:27:36 PM,0.0049228,0.0036085,3:27:42 PM,0.0049228,0.0007868,3:27:49 PM,0.0049228,0.0020674
3:27:59 PM,0.0049228,0.0038036,3:28:06 PM,0.0049227,0.0036084,3:28:12 PM,0.0049227,0.0007867,3:28:19 PM,0.0049227,0.0020674
3:28:29 PM,0.0049227,0.0038036,3:28:36 PM,0.0049228,0.0036085,3:28:42 PM,0.0049228,0.0007867,3:28:49 PM,0.0049228,0.0020674
3:28:59 PM,0.0049228,0.0038035,3:29:06 PM,0.0049229,0.0036085,3:29:12 PM,0.0049228,0.0007867,3:29:19 PM,0.0049228,0.0020674
3:29:29 PM,0.0049228,0.0038036,3:29:36 PM,0.0049228,0.0036085,3:29:42 PM,0.0049228,0.0007867,3:29:49 PM,0.0049228,0.0020674
3:29:59 PM,0.0049228,0.0038035,3:30:06 PM,0.0049228,0.0036085,3:30:12 PM,0.0049229,0.0007867,3:30:19 PM,0.0049229,0.0020674
3:30:29 PM,0.0049229,0.0038035,3:30:36 PM,0.0049228,0.0036085,3:30:42 PM,0.0049228,0.0007867,3:30:49 PM,0.0049228,0.0020675
3:30:59 PM,0.0049228,0.0038035,3:31:06 PM,0.0049229,0.0036084,3:31:12 PM,0.0049228,0.0007867,3:31:19 PM,0.0049228,0.0020674
3:31:29 PM,0.0049229,0.0038035,3:31:36 PM,0.0049229,0.0036084,3:31:42 PM,0.0049229,0.0007868,3:31:49 PM,0.0049229,0.0020674
3:31:59 PM,0.0049229,0.0038035,3:32:06 PM,0.0049229,0.0036084,3:32:12 PM,0.0049229,0.0007867,3:32:19 PM,0.0049229,0.0020675
3:32:29 PM,0.0049229,0.0038034,3:32:36 PM,0.0049229,0.0036084,3:32:42 PM,0.0049228,0.0007867,3:32:49 PM,0.0049229,0.0020674
3:32:59 PM,0.0049229,0.0038034,3:33:06 PM,0.0049229,0.0036083,3:33:12 PM,0.0049229,0.0007867,3:33:19 PM,0.0049229,0.0020673
3:33:29 PM,0.0049229,0.0038034,3:33:36 PM,0.0049229,0.0036084,3:33:42 PM,0.0049229,0.0007867,3:33:49 PM,0.0049228,0.0020674
3:33:59 PM,0.004923,0.0038034,3:34:06 PM,0.0049229,0.0036084,3:34:12 PM,0.0049229,0.0007867,3:34:19 PM,0.0049229,0.0020673
3:34:29 PM,0.004923,0.0038034,3:34:36 PM,0.0049229,0.0036085,3:34:42 PM,0.0049229,0.0007868,3:34:49 PM,0.0049229,0.0020674
3:34:59 PM,0.0049229,0.0038034,3:35:06 PM,0.0049229,0.0036084,3:35:12 PM,0.004923,0.0007867,3:35:19 PM,0.0049229,0.0020673
3:35:29 PM,0.0049229,0.0038034,3:35:36 PM,0.004923,0.0036084,3:35:42 PM,0.004923,0.0007867,3:35:49 PM,0.004923,0.0020674
3:35:59 PM,0.004923,0.0038034,3:36:06 PM,0.0049229,0.0036084,3:36:12 PM,0.0049229,0.0007866,3:36:19 PM,0.004923,0.0020674
3:36:29 PM,0.0049229,0.0038034,3:36:36 PM,0.004923,0.0036084,3:36:42 PM,0.0049229,0.0007867,3:36:49 PM,0.0049229,0.0020674
3:36:59 PM,0.004923,0.0038033,3:37:06 PM,0.004923,0.0036084,3:37:12 PM,0.0049229,0.0007867,3:37:19 PM,0.0049229,0.0020674
3:37:29 PM,0.0049229,0.0038034,3:37:36 PM,0.004923,0.0036084,3:37:42 PM,0.0049229,0.0007867,3:37:49 PM,0.004923,0.0020674
3:37:59 PM,0.004923,0.0038033,3:38:06 PM,0.004923,0.0036084,3:38:12 PM,0.004923,0.0007867,3:38:19 PM,0.004923,0.0020673
3:38:29 PM,0.0049231,0.0038033,3:38:36 PM,0.004923,0.0036084,3:38:42 PM,0.004923,0.0007866,3:38:49 PM,0.004923,0.0020673
3:38:59 PM,0.0049229,0.0038033,3:39:06 PM,0.004923,0.0036084,3:39:12 PM,0.004923,0.0007867,3:39:19 PM,0.004923,0.0020673
3:39:29 PM,0.004923,0.0038033,3:39:36 PM,0.0049231,0.0036084,3:39:42 PM,0.0049229,0.0007866,3:39:49 PM,0.004923,0.0020674
3:39:59 PM,0.0049231,0.0038033,3:40:06 PM,0.004923,0.0036084,3:40:12 PM,0.0049229,0.0007867,3:40:19 PM,0.004923,0.0020673
3:40:29 PM,0.004923,0.0038033,3:40:36 PM,0.004923,0.0036084,3:40:42 PM,0.0049231,0.0007867,3:40:49 PM,0.004923,0.0020674
3:40:59 PM,0.0049231,0.0038032,3:41:06 PM,0.0049231,0.0036084,3:41:12 PM,0.004923,0.0007867,3:41:19 PM,0.004923,0.0020673
3:41:29 PM,0.0049231,0.0038031,3:41:36 PM,0.004923,0.0036084,3:41:42 PM,0.0049231,0.0007867,3:41:49 PM,0.0049231,0.0020674
3:42:00 PM,0.004923,0.0038032,3:42:06 PM,0.004923,0.0036084,3:42:12 PM,0.0049231,0.0007867,3:42:19 PM,0.0049231,0.0020673
3:42:30 PM,0.0049231,0.0038033,3:42:36 PM,0.0049231,0.0036084,3:42:42 PM,0.004923,0.0007866,3:42:49 PM,0.0049231,0.0020673
3:43:00 PM,0.0049231,0.0038032,3:43:06 PM,0.0049231,0.0036084,3:43:12 PM,0.0049231,0.0007866,3:43:19 PM,0.0049231,0.0020674
3:43:30 PM,0.0049231,0.0038033,3:43:36 PM,0.0049231,0.0036084,3:43:42 PM,0.0049231,0.0007867,3:43:49 PM,0.004923,0.0020673
3:44:00 PM,0.0049231,0.0038032,3:44:06 PM,0.0049231,0.0036084,3:44:12 PM,0.0049231,0.0007867,3:44:19 PM,0.0049231,0.0020674
3:44:30 PM,0.0049231,0.0038032,3:44:36 PM,0.0049231,0.0036084,3:44:42 PM,0.0049231,0.0007866,3:44:49 PM,0.0049231,0.0020673
3:45:00 PM,0.0049231,0.0038032,3:45:06 PM,0.0049231,0.0036083,3:45:12 PM,0.0049232,0.0007866,3:45:19 PM,0.0049231,0.0020673
3:45:30 PM,0.0049231,0.0038031,3:45:36 PM,0.0049231,0.0036083,3:45:42 PM,0.0049232,0.0007866,3:45:49 PM,0.0049231,0.0020673
3:46:00 PM,0.0049231,0.0038031,3:46:06 PM,0.0049231,0.0036084,3:46:12 PM,0.0049231,0.0007866,3:46:19 PM,0.0049231,0.0020673
3:46:30 PM,0.0049231,0.0038031,3:46:36 PM,0.0049232,0.0036084,3:46:42 PM,0.0049231,0.0007866,3:46:49 PM,0.0049231,0.0020673
3:47:00 PM,0.0049232,0.0038031,3:47:06 PM,0.0049232,0.0036084,3:47:12 PM,0.0049232,0.0007866,3:47:19 PM,0.0049232,0.0020673
3:47:30 PM,0.0049231,0.0038031,3:47:36 PM,0.0049232,0.0036084,3:47:42 PM,0.0049232,0.0007866,3:47:49 PM,0.0049231,0.0020673
3:48:00 PM,0.0049231,0.0038031,3:48:06 PM,0.0049231,0.0036084,3:48:12 PM,0.0049231,0.0007866,3:48:19 PM,0.0049232,0.0020673
3:48:30 PM,0.0049232,0.0038031,3:48:36 PM,0.0049232,0.0036083,3:48:42 PM,0.0049232,0.0007866,3:48:49 PM,0.0049232,0.0020673
3:49:00 PM,0.0049232,0.003803,3:49:06 PM,0.0049232,0.0036083,3:49:12 PM,0.0049232,0.0007866,3:49:19 PM,0.0049232,0.0020673
3:49:30 PM,0.0049232,0.003803,3:49:36 PM,0.0049232,0.0036084,3:49:42 PM,0.0049232,0.0007866,3:49:49 PM,0.0049232,0.0020673
3:50:00 PM,0.0049233,0.003803,3:50:06 PM,0.0049233,0.0036083,3:50:12 PM,0.0049232,0.0007866,3:50:19 PM,0.0049232,0.0020673
3:50:30 PM,0.0049232,0.0038029,3:50:36 PM,0.0049232,0.0036084,3:50:42 PM,0.0049232,0.0007866,3:50:49 PM,0.0049232,0.0020673
3:51:00 PM,0.0049233,0.003803,3:51:06 PM,0.0049233,0.0036083,3:51:12 PM,0.0049232,0.0007867,3:51:19 PM,0.0049233,0.0020673
3:51:30 PM,0.0049232,0.003803,3:51:36 PM,0.0049233,0.0036083,3:51:42 PM,0.0049233,0.0007865,3:51:49 PM,0.0049233,0.0020673
3:52:00 PM,0.0049233,0.003803,3:52:06 PM,0.0049233,0.0036083,3:52:12 PM,0.0049232,0.0007866,3:52:19 PM,0.0049232,0.0020673
3:52:30 PM,0.0049233,0.003803,3:52:36 PM,0.0049233,0.0036083,3:52:42 PM,0.0049233,0.0007866,3:52:49 PM,0.0049232,0.0020673
3:53:00 PM,0.0049233,0.0038029,3:53:06 PM,0.0049232,0.0036083,3:53:12 PM,0.0049233,0.0007867,3:53:19 PM,0.0049233,0.0020673
3:53:30 PM,0.0049234,0.0038029,3:53:36 PM,0.0049233,0.0036083,3:53:42 PM,0.0049232,0.0007866,3:53:49 PM,0.0049232,0.0020673
3:54:00 PM,0.0049233,0.0038029,3:54:06 PM,0.0049233,0.0036084,3:54:12 PM,0.0049233,0.0007867,3:54:19 PM,0.0049232,0.0020674
3:54:30 PM,0.0049233,0.0038029,3:54:36 PM,0.0049233,0.0036083,3:54:42 PM,0.0049233,0.0007866,3:54:49 PM,0.0049233,0.0020673
3:55:00 PM,0.0049232,0.0038029,3:55:06 PM,0.0049234,0.0036084,3:55:12 PM,0.0049233,0.0007866,3:55:19 PM,0.0049233,0.0020673
3:55:30 PM,0.0049234,0.0038029,3:55:36 PM,0.0049233,0.0036083,3:55:42 PM,0.0049234,0.0007866,3:55:49 PM,0.0049233,0.0020672
3:56:00 PM,0.0049234,0.0038029,3:56:06 PM,0.0049233,0.0036084,3:56:12 PM,0.0049233,0.0007866,3:56:19 PM,0.0049233,0.0020672
3:56:30 PM,0.0049234,0.0038029,3:56:36 PM,0.0049233,0.0036083,3:56:42 PM,0.0049234,0.0007865,3:56:49 PM,0.0049234,0.0020672
3:57:00 PM,0.0049233,0.0038029,3:57:06 PM,0.0049233,0.0036083,3:57:12 PM,0.0049234,0.0007866,3:57:19 PM,0.0049233,0.0020673
3:57:30 PM,0.0049233,0.0038029,3:57:36 PM,0.0049234,0.0036084,3:57:42 PM,0.0049234,0.0007867,3:57:49 PM,0.0049234,0.0020673
3:58:00 PM,0.0049233,0.0038028,3:58:06 PM,0.0049234,0.0036083,3:58:12 PM,0.0049233,0.0007866,3:58:19 PM,0.0049234,0.0020673
3:58:30 PM,0.0049234,0.0038028,3:58:36 PM,0.0049234,0.0036084,3:58:42 PM,0.0049234,0.0007866,3:58:49 PM,0.0049234,0.0020673
3:59:00 PM,0.0049235,0.0038028,3:59:06 PM,0.0049235,0.0036083,3:59:12 PM,0.0049234,0.0007865,3:59:19 PM,0.0049234,0.0020673
3:59:30 PM,0.0049234,0.0038028,3:59:36 PM,0.0049235,0.0036084,3:59:42 PM,0.0049234,0.0007866,3:59:49 PM,0.0049234,0.0020672
4:00:00 PM,0.0049234,0.0038027,4:00:06 PM,0.0049234,0.0036083,4:00:12 PM,0.0049234,0.0007866,4:00:19 PM,0.0049234,0.0020672
4:00:30 PM,0.0049233,0.0038027,4:00:36 PM,0.0049234,0.0036083,4:00:42 PM,0.0049234,0.0007866,4:00:49 PM,0.0049234,0.0020673
4:01:00 PM,0.0049234,0.0038028,4:01:06 PM,0.0049235,0.0036083,4:01:12 PM,0.0049234,0.0007866,4:01:19 PM,0.0049233,0.0020674
4:01:30 PM,0.0049234,0.0038028,4:01:36 PM,0.0049234,0.0036084,4:01:42 PM,0.0049234,0.0007865,4:01:49 PM,0.0049234,0.0020672
4:02:00 PM,0.0049234,0.0038028,4:02:06 PM,0.0049234,0.0036083,4:02:12 PM,0.0049234,0.0007866,4:02:19 PM,0.0049234,0.0020673
4:02:30 PM,0.0049235,0.0038026,4:02:36 PM,0.0049234,0.0036083,4:02:42 PM,0.0049234,0.0007866,4:02:49 PM,0.0049234,0.0020673
4:03:00 PM,0.0049235,0.0038027,4:03:06 PM,0.0049234,0.0036084,4:03:12 PM,0.0049234,0.0007865,4:03:19 PM,0.0049234,0.0020672
4:03:30 PM,0.0049234,0.0038027,4:03:36 PM,0.0049234,0.0036083,4:03:42 PM,0.0049235,0.0007865,4:03:49 PM,0.0049234,0.0020673
4:04:00 PM,0.0049235,0.0038027,4:04:06 PM,0.0049235,0.0036083,4:04:12 PM,0.0049234,0.0007865,4:04:19 PM,0.0049235,0.0020672
4:04:30 PM,0.0049235,0.0038027,4:04:36 PM,0.0049236,0.0036083,4:04:42 PM,0.0049235,0.0007865,4:04:49 PM,0.0049235,0.0020673
4:05:00 PM,0.0049235,0.0038027,4:05:06 PM,0.0049235,0.0036083,4:05:12 PM,0.0049235,0.0007865,4:05:19 PM,0.0049235,0.0020673
4:05:30 PM,0.0049235,0.0038027,4:05:36 PM,0.0049236,0.0036084,4:05:42 PM,0.0049235,0.0007866,4:05:49 PM,0.0049235,0.0020673
4:06:00 PM,0.0049235,0.0038026,4:06:06 PM,0.0049235,0.0036083,4:06:12 PM,0.0049236,0.0007867,4:06:19 PM,0.0049236,0.0020673
4:06:30 PM,0.0049236,0.0038026,4:06:36 PM,0.0049235,0.0036083,4:06:42 PM,0.0049235,0.0007865,4:06:49 PM,0.0049235,0.0020671
4:07:00 PM,0.0049235,0.0038027,4:07:06 PM,0.0049235,0.0036083,4:07:12 PM,0.0049235,0.0007865,4:07:19 PM,0.0049236,0.0020672
4:07:30 PM,0.0049236,0.0038026,4:07:36 PM,0.0049235,0.0036084,4:07:42 PM,0.0049236,0.0007865,4:07:49 PM,0.0049236,0.0020672
4:08:00 PM,0.0049235,0.0038026,4:08:06 PM,0.0049235,0.0036083,4:08:12 PM,0.0049235,0.0007865,4:08:19 PM,0.0049235,0.0020673
4:08:30 PM,0.0049235,0.0038025,4:08:36 PM,0.0049235,0.0036083,4:08:42 PM,0.0049236,0.0007866,4:08:49 PM,0.0049236,0.0020672
4:09:00 PM,0.0049235,0.0038026,4:09:06 PM,0.0049235,0.0036084,4:09:12 PM,0.0049236,0.0007866,4:09:19 PM,0.0049235,0.0020673
4:09:30 PM,0.0049236,0.0038026,4:09:36 PM,0.0049235,0.0036083,4:09:42 PM,0.0049235,0.0007865,4:09:49 PM,0.0049236,0.0020672
4:10:00 PM,0.0049235,0.0038026,4:10:06 PM,0.0049236,0.0036084,4:10:12 PM,0.0049236,0.0007865,4:10:19 PM,0.0049235,0.0020672
4:10:30 PM,0.0049235,0.0038025,4:10:36 PM,0.0049235,0.0036083,4:10:42 PM,0.0049236,0.0007865,4:10:49 PM,0.0049236,0.0020673
4:11:00 PM,0.0049236,0.0038026,4:11:06 PM,0.0049235,0.0036083,4:11:12 PM,0.0049235,0.0007866,4:11:19 PM,0.0049235,0.0020672
4:11:30 PM,0.0049236,0.0038025,4:11:36 PM,0.0049235,0.0036082,4:11:42 PM,0.0049237,0.0007865,4:11:49 PM,0.0049235,0.0020672
4:12:00 PM,0.0049236,0.0038025,4:12:06 PM,0.0049236,0.0036084,4:12:12 PM,0.0049236,0.0007865,4:12:19 PM,0.0049236,0.0020672
4:12:30 PM,0.0049236,0.0038025,4:12:36 PM,0.0049236,0.0036083,4:12:42 PM,0.0049236,0.0007865,4:12:49 PM,0.0049236,0.0020671
4:13:00 PM,0.0049236,0.0038025,4:13:06 PM,0.0049236,0.0036083,4:13:12 PM,0.0049236,0.0007865,4:13:19 PM,0.0049236,0.0020672
4:13:30 PM,0.0049236,0.0038025,4:13:36 PM,0.0049236,0.0036083,4:13:42 PM,0.0049236,0.0007865,4:13:49 PM,0.0049236,0.0020673
4:14:00 PM,0.0049236,0.0038025,4:14:06 PM,0.0049237,0.0036083,4:14:12 PM,0.0049236,0.0007865,4:14:19 PM,0.0049236,0.0020672
4:14:30 PM,0.0049236,0.0038024,4:14:36 PM,0.0049236,0.0036083,4:14:42 PM,0.0049237,0.0007865,4:14:49 PM,0.0049238,0.0020672
4:15:00 PM,0.0049236,0.0038025,4:15:06 PM,0.0049236,0.0036083,4:15:12 PM,0.0049237,0.0007865,4:15:19 PM,0.0049237,0.0020672
4:15:30 PM,0.0049237,0.0038024,4:15:36 PM,0.0049236,0.0036083,4:15:42 PM,0.0049236,0.0007865,4:15:49 PM,0.0049236,0.0020672
4:16:00 PM,0.0049237,0.0038025,4:16:06 PM,0.0049236,0.0036082,4:16:12 PM,0.0049236,0.0007865,4:16:19 PM,0.0049237,0.0020672
4:16:30 PM,0.0049237,0.0038024,4:16:36 PM,0.0049236,0.0036083,4:16:42 PM,0.0049236,0.0007865,4:16:49 PM,0.0049236,0.0020672
4:17:00 PM,0.0049236,0.0038024,4:17:06 PM,0.0049237,0.0036083,4:17:12 PM,0.0049237,0.0007866,4:17:19 PM,0.0049236,0.0020671
4:17:30 PM,0.0049237,0.0038024,4:17:36 PM,0.0049236,0.0036084,4:17:42 PM,0.0049236,0.0007865,4:17:49 PM,0.0049236,0.0020672
4:18:00 PM,0.0049237,0.0038024,4:18:06 PM,0.0049237,0.0036083,4:18:12 PM,0.0049237,0.0007865,4:18:19 PM,0.0049236,0.0020672
4:18:30 PM,0.0049237,0.0038024,4:18:36 PM,0.0049237,0.0036083,4:18:42 PM,0.0049236,0.0007864,4:18:49 PM,0.0049237,0.0020671
4:19:00 PM,0.0049236,0.0038024,4:19:06 PM,0.0049237,0.0036083,4:19:12 PM,0.0049237,0.0007865,4:19:19 PM,0.0049236,0.0020672
4:19:30 PM,0.0049237,0.0038023,4:19:36 PM,0.0049237,0.0036082,4:19:42 PM,0.0049236,0.0007865,4:19:49 PM,0.0049237,0.0020671
4:20:00 PM,0.0049237,0.0038023,4:20:06 PM,0.0049237,0.0036082,4:20:12 PM,0.0049237,0.0007865,4:20:19 PM,0.0049238,0.0020672
4:20:30 PM,0.0049238,0.0038023,4:20:36 PM,0.0049237,0.0036083,4:20:42 PM,0.0049237,0.0007865,4:20:49 PM,0.0049237,0.0020672
4:21:00 PM,0.0049238,0.0038023,4:21:06 PM,0.0049237,0.0036083,4:21:12 PM,0.0049237,0.0007865,4:21:19 PM,0.0049237,0.0020671
4:21:30 PM,0.0049238,0.0038022,4:21:36 PM,0.0049238,0.0036082,4:21:42 PM,0.0049239,0.0007865,4:21:49 PM,0.0049238,0.0020671
4:22:00 PM,0.0049238,0.0038023,4:22:06 PM,0.0049238,0.0036084,4:22:12 PM,0.0049237,0.0007864,4:22:19 PM,0.0049238,0.0020672
4:22:30 PM,0.0049238,0.0038023,4:22:36 PM,0.0049238,0.0036083,4:22:42 PM,0.0049238,0.0007865,4:22:49 PM,0.0049239,0.0020672
4:23:00 PM,0.0049237,0.0038022,4:23:06 PM,0.0049238,0.0036082,4:23:12 PM,0.0049238,0.0007865,4:23:19 PM,0.0049238,0.0020671
4:23:30 PM,0.0049238,0.0038022,4:23:36 PM,0.0049238,0.0036083,4:23:42 PM,0.0049238,0.0007864,4:23:49 PM,0.0049238,0.0020671
4:24:00 PM,0.0049238,0.0038023,4:24:06 PM,0.0049238,0.0036083,4:24:12 PM,0.0049238,0.0007865,4:24:19 PM,0.0049238,0.0020671
4:24:30 PM,0.0049238,0.0038023,4:24:36 PM,0.0049238,0.0036082,4:24:42 PM,0.0049238,0.0007864,4:24:49 PM,0.0049238,0.0020672
4:25:00 PM,0.0049238,0.0038023,4:25:06 PM,0.0049238,0.0036083,4:25:12 PM,0.0049238,0.0007865,4:25:19 PM,0.0049237,0.0020672
4:25:30 PM,0.0049237,0.0038022,4:25:36 PM,0.0049238,0.0036083,4:25:42 PM,0.0049238,0.0007865,4:25:49 PM,0.0049238,0.0020672
4:26:00 PM,0.0049238,0.0038022,4:26:06 PM,0.0049238,0.0036083,4:26:12 PM,0.0049238,0.0007865,4:26:19 PM,0.0049238,0.0020672
4:26:30 PM,0.0049237,0.0038022,4:26:36 PM,0.0049239,0.0036082,4:26:42 PM,0.0049238,0.0007865,4:26:49 PM,0.0049239,0.0020672
4:27:00 PM,0.0049239,0.0038022,4:27:06 PM,0.0049238,0.0036082,4:27:12 PM,0.0049238,0.0007865,4:27:19 PM,0.0049238,0.0020671
4:27:30 PM,0.0049238,0.0038022,4:27:36 PM,0.0049238,0.0036083,4:27:42 PM,0.0049238,0.0007864,4:27:49 PM,0.0049239,0.0020671
4:28:00 PM,0.0049239,0.0038022,4:28:06 PM,0.0049239,0.0036083,4:28:12 PM,0.0049238,0.0007864,4:28:19 PM,0.0049238,0.0020671
4:28:30 PM,0.0049239,0.0038021,4:28:36 PM,0.0049238,0.0036083,4:28:42 PM,0.0049239,0.0007864,4:28:49 PM,0.0049239,0.0020672
4:29:00 PM,0.0049239,0.0038021,4:29:06 PM,0.0049239,0.0036082,4:29:12 PM,0.0049239,0.0007864,4:29:19 PM,0.0049239,0.0020672
4:29:30 PM,0.0049239,0.0038021,4:29:36 PM,0.0049238,0.0036083,4:29:42 PM,0.0049238,0.0007864,4:29:49 PM,0.0049239,0.0020671
4:30:00 PM,0.0049238,0.0038021,4:30:06 PM,0.0049239,0.0036082,4:30:12 PM,0.0049239,0.0007864,4:30:19 PM,0.0049239,0.0020671
4:30:30 PM,0.0049239,0.003802,4:30:36 PM,0.0049239,0.0036083,4:30:42 PM,0.0049238,0.0007865,4:30:49 PM,0.0049239,0.0020672
4:31:00 PM,0.0049239,0.0038022,4:31:06 PM,0.0049239,0.0036083,4:31:12 PM,0.0049239,0.0007864,4:31:19 PM,0.0049239,0.0020672
4:31:30 PM,0.004924,0.0038021,4:31:36 PM,0.004924,0.0036082,4:31:42 PM,0.0049238,0.0007864,4:31:49 PM,0.0049239,0.0020671
4:32:00 PM,0.0049239,0.003802,4:32:06 PM,0.004924,0.0036083,4:32:12 PM,0.0049239,0.0007865,4:32:19 PM,0.0049238,0.0020671
4:32:30 PM,0.0049239,0.003802,4:32:36 PM,0.0049239,0.0036083,4:32:42 PM,0.0049239,0.0007865,4:32:49 PM,0.0049239,0.0020672
4:33:00 PM,0.0049239,0.0038021,4:33:06 PM,0.004924,0.0036082,4:33:12 PM,0.004924,0.0007865,4:33:19 PM,0.004924,0.0020671
4:33:30 PM,0.0049239,0.003802,4:33:36 PM,0.004924,0.0036082,4:33:42 PM,0.0049239,0.0007865,4:33:49 PM,0.004924,0.0020671
4:34:00 PM,0.004924,0.003802,4:34:06 PM,0.004924,0.0036082,4:34:12 PM,0.004924,0.0007864,4:34:19 PM,0.004924,0.0020671
4:34:30 PM,0.0049239,0.003802,4:34:36 PM,0.004924,0.0036082,4:34:42 PM,0.0049239,0.0007864,4:34:49 PM,0.0049239,0.0020671
4:35:00 PM,0.004924,0.003802,4:35:06 PM,0.004924,0.0036081,4:35:12 PM,0.0049239,0.0007864,4:35:19 PM,0.0049239,0.0020671
4:35:30 PM,0.004924,0.003802,4:35:36 PM,0.004924,0.0036082,4:35:42 PM,0.004924,0.0007865,4:35:49 PM,0.004924,0.0020671
4:36:00 PM,0.0049239,0.0038019,4:36:06 PM,0.004924,0.0036082,4:36:12 PM,0.004924,0.0007864,4:36:19 PM,0.004924,0.0020672
4:36:30 PM,0.004924,0.0038019,4:36:36 PM,0.004924,0.0036083,4:36:42 PM,0.0049239,0.0007864,4:36:49 PM,0.0049241,0.0020672
4:37:00 PM,0.004924,0.0038019,4:37:06 PM,0.0049239,0.0036083,4:37:12 PM,0.004924,0.0007864,4:37:19 PM,0.004924,0.0020671
4:37:30 PM,0.004924,0.0038019,4:37:36 PM,0.004924,0.0036082,4:37:42 PM,0.004924,0.0007864,4:37:49 PM,0.004924,0.0020671
4:38:00 PM,0.0049239,0.0038019,4:38:06 PM,0.004924,0.0036082,4:38:12 PM,0.004924,0.0007864,4:38:19 PM,0.004924,0.0020671
4:38:30 PM,0.004924,0.0038019,4:38:36 PM,0.004924,0.0036082,4:38:42 PM,0.0049241,0.0007864,4:38:49 PM,0.004924,0.0020671
4:39:00 PM,0.0049241,0.0038019,4:39:06 PM,0.004924,0.0036082,4:39:12 PM,0.004924,0.0007864,4:39:19 PM,0.004924,0.0020671
4:39:30 PM,0.004924,0.0038019,4:39:36 PM,0.004924,0.0036083,4:39:42 PM,0.004924,0.0007864,4:39:49 PM,0.0049241,0.0020671
4:40:00 PM,0.004924,0.0038019,4:40:06 PM,0.0049241,0.0036081,4:40:12 PM,0.004924,0.0007864,4:40:19 PM,0.0049241,0.0020671
4:40:30 PM,0.0049241,0.0038019,4:40:36 PM,0.004924,0.0036083,4:40:42 PM,0.004924,0.0007864,4:40:49 PM,0.0049241,0.0020671
4:41:00 PM,0.004924,0.0038018,4:41:06 PM,0.004924,0.0036082,4:41:12 PM,0.0049241,0.0007864,4:41:19 PM,0.004924,0.0020672
4:41:30 PM,0.004924,0.0038019,4:41:36 PM,0.0049241,0.0036081,4:41:42 PM,0.004924,0.0007864,4:41:49 PM,0.0049241,0.0020671
4:42:00 PM,0.004924,0.0038019,4:42:06 PM,0.0049241,0.0036082,4:42:12 PM,0.0049241,0.0007864,4:42:19 PM,0.0049241,0.0020671
4:42:30 PM,0.0049241,0.0038019,4:42:36 PM,0.0049241,0.0036081,4:42:42 PM,0.004924,0.0007864,4:42:49 PM,0.004924,0.0020671
4:43:00 PM,0.0049241,0.0038018,4:43:06 PM,0.0049241,0.0036083,4:43:12 PM,0.0049241,0.0007864,4:43:19 PM,0.0049242,0.0020671
4:43:30 PM,0.0049241,0.0038018,4:43:36 PM,0.0049241,0.0036082,4:43:42 PM,0.0049241,0.0007863,4:43:49 PM,0.004924,0.0020671
4:44:00 PM,0.0049241,0.0038018,4:44:06 PM,0.0049241,0.0036082,4:44:12 PM,0.0049241,0.0007864,4:44:19 PM,0.0049241,0.0020671
4:44:30 PM,0.0049242,0.0038018,4:44:36 PM,0.0049241,0.0036082,4:44:42 PM,0.0049241,0.0007864,4:44:49 PM,0.0049241,0.0020671
4:45:00 PM,0.0049241,0.0038018,4:45:06 PM,0.0049241,0.0036082,4:45:12 PM,0.0049241,0.0007864,4:45:19 PM,0.0049242,0.0020671
4:45:30 PM,0.0049242,0.0038018,4:45:36 PM,0.0049241,0.0036082,4:45:42 PM,0.0049241,0.0007863,4:45:49 PM,0.0049242,0.002067
4:46:00 PM,0.0049241,0.0038018,4:46:06 PM,0.0049242,0.0036081,4:46:12 PM,0.0049241,0.0007864,4:46:19 PM,0.0049241,0.002067
4:46:30 PM,0.0049241,0.0038018,4:46:36 PM,0.0049241,0.0036082,4:46:42 PM,0.0049241,0.0007864,4:46:49 PM,0.0049241,0.0020671
4:47:00 PM,0.0049241,0.0038018,4:47:06 PM,0.0049241,0.0036082,4:47:12 PM,0.0049241,0.0007863,4:47:19 PM,0.0049241,0.002067
4:47:30 PM,0.0049241,0.0038017,4:47:36 PM,0.0049241,0.0036081,4:47:42 PM,0.0049242,0.0007863,4:47:49 PM,0.0049241,0.0020671
4:48:00 PM,0.0049242,0.0038018,4:48:06 PM,0.0049241,0.0036082,4:48:12 PM,0.0049241,0.0007864,4:48:19 PM,0.0049241,0.002067
