10/3/2024
Cu	 	 	NbTi	 	 	Pb	 	 	Dy	 	 
Time	CG Voltage	Voltage	Time	CG Voltage	Voltage	Time	CG Voltage	Voltage	Time	CG Voltage	Voltage
5:34:01 PM	0.0082228	0.0013253	5:34:07 PM	0.0082247	0.0032784	5:34:14 PM	0.0082266	0.0003253	5:34:20 PM	0.0082283	0.0012848
5:34:31 PM	0.0082314	0.0013216	5:34:37 PM	0.0082334	0.0032751	5:34:44 PM	0.0082351	0.0003245	5:34:50 PM	0.0082371	0.0012822
5:35:01 PM	0.0082403	0.0013181	5:35:07 PM	0.0082420	0.0032735	5:35:14 PM	0.0082438	0.0003241	5:35:20 PM	0.0082456	0.0012795
5:35:31 PM	0.0082486	0.0013145	5:35:37 PM	0.0082504	0.0032729	5:35:44 PM	0.0082523	0.0003235	5:35:50 PM	0.0082541	0.0012769
5:36:01 PM	0.0082570	0.0013110	5:36:07 PM	0.0082588	0.0032713	5:36:14 PM	0.0082606	0.0003228	5:36:20 PM	0.0082624	0.0012743
5:36:31 PM	0.0082654	0.0013076	5:36:37 PM	0.0082671	0.0032705	5:36:44 PM	0.0082689	0.0003223	5:36:50 PM	0.0082708	0.0012719
5:37:01 PM	0.0082737	0.0013042	5:37:07 PM	0.0082754	0.0032689	5:37:14 PM	0.0082772	0.0003217	5:37:20 PM	0.0082790	0.0012693
5:37:31 PM	0.0082818	0.0013008	5:37:37 PM	0.0082836	0.0032670	5:37:44 PM	0.0082853	0.0003211	5:37:50 PM	0.0082869	0.0012669
5:38:01 PM	0.0082899	0.0012975	5:38:07 PM	0.0082916	0.0032655	5:38:14 PM	0.0082932	0.0003206	5:38:20 PM	0.0082950	0.0012645
5:38:31 PM	0.0082978	0.0012943	5:38:37 PM	0.0082995	0.0032640	5:38:44 PM	0.0083011	0.0003201	5:38:50 PM	0.0083029	0.0012621
5:39:01 PM	0.0083058	0.0012910	5:39:07 PM	0.0083073	0.0032635	5:39:14 PM	0.0083090	0.0003195	5:39:20 PM	0.0083106	0.0012598
5:39:31 PM	0.0083135	0.0012878	5:39:37 PM	0.0083152	0.0032632	5:39:44 PM	0.0083168	0.0003190	5:39:50 PM	0.0083185	0.0012575
5:40:01 PM	0.0083212	0.0012847	5:40:07 PM	0.0083228	0.0032627	5:40:14 PM	0.0083245	0.0003184	5:40:20 PM	0.0083261	0.0012552
5:40:31 PM	0.0083288	0.0012816	5:40:37 PM	0.0083304	0.0032623	5:40:44 PM	0.0083321	0.0003179	5:40:50 PM	0.0083336	0.0012530
5:41:01 PM	0.0083364	0.0012785	5:41:07 PM	0.0083380	0.0032619	5:41:14 PM	0.0083395	0.0003174	5:41:20 PM	0.0083411	0.0012508
5:41:31 PM	0.0083438	0.0012755	5:41:37 PM	0.0083455	0.0032615	5:41:44 PM	0.0083469	0.0003170	5:41:50 PM	0.0083485	0.0012486
5:42:01 PM	0.0083512	0.0012726	5:42:07 PM	0.0083528	0.0032610	5:42:14 PM	0.0083543	0.0003163	5:42:20 PM	0.0083559	0.0012465
5:42:31 PM	0.0083585	0.0012695	5:42:37 PM	0.0083600	0.0032607	5:42:44 PM	0.0083615	0.0003160	5:42:50 PM	0.0083630	0.0012443
5:43:01 PM	0.0083655	0.0012667	5:43:07 PM	0.0083671	0.0032602	5:43:14 PM	0.0083687	0.0003154	5:43:20 PM	0.0083702	0.0012423
5:43:31 PM	0.0083727	0.0012639	5:43:37 PM	0.0083741	0.0032600	5:43:44 PM	0.0083757	0.0003150	5:43:50 PM	0.0083772	0.0012401
5:44:01 PM	0.0083796	0.0012612	5:44:07 PM	0.0083812	0.0032595	5:44:14 PM	0.0083827	0.0003145	5:44:20 PM	0.0083842	0.0012382
5:44:31 PM	0.0083866	0.0012583	5:44:37 PM	0.0083881	0.0032592	5:44:44 PM	0.0083895	0.0003140	5:44:50 PM	0.0083909	0.0012362
5:45:01 PM	0.0083934	0.0012556	5:45:07 PM	0.0083949	0.0032588	5:45:14 PM	0.0083963	0.0003136	5:45:20 PM	0.0083978	0.0012343
5:45:31 PM	0.0084002	0.0012529	5:45:37 PM	0.0084015	0.0032585	5:45:44 PM	0.0084031	0.0003131	5:45:50 PM	0.0084044	0.0012322
5:46:01 PM	0.0084068	0.0012503	5:46:07 PM	0.0084083	0.0032581	5:46:14 PM	0.0084096	0.0003127	5:46:20 PM	0.0084111	0.0012304
5:46:31 PM	0.0084134	0.0012476	5:46:37 PM	0.0084148	0.0032577	5:46:44 PM	0.0084162	0.0003123	5:46:50 PM	0.0084176	0.0012285
5:47:01 PM	0.0084199	0.0012451	5:47:07 PM	0.0084213	0.0032574	5:47:14 PM	0.0084226	0.0003118	5:47:20 PM	0.0084239	0.0012268
5:47:31 PM	0.0084262	0.0012425	5:47:37 PM	0.0084276	0.0032570	5:47:44 PM	0.0084290	0.0003114	5:47:50 PM	0.0084303	0.0012249
5:48:01 PM	0.0084325	0.0012401	5:48:07 PM	0.0084339	0.0032567	5:48:14 PM	0.0084352	0.0003110	5:48:20 PM	0.0084365	0.0012232
5:48:31 PM	0.0084388	0.0012376	5:48:37 PM	0.0084401	0.0032563	5:48:44 PM	0.0084414	0.0003107	5:48:50 PM	0.0084427	0.0012215
5:49:01 PM	0.0084449	0.0012352	5:49:07 PM	0.0084462	0.0032561	5:49:14 PM	0.0084474	0.0003102	5:49:20 PM	0.0084488	0.0012197
5:49:31 PM	0.0084509	0.0012328	5:49:37 PM	0.0084522	0.0032557	5:49:44 PM	0.0084535	0.0003098	5:49:50 PM	0.0084547	0.0012180
5:50:01 PM	0.0084568	0.0012306	5:50:07 PM	0.0084581	0.0032554	5:50:14 PM	0.0084593	0.0003094	5:50:20 PM	0.0084606	0.0012163
5:50:31 PM	0.0084627	0.0012282	5:50:37 PM	0.0084639	0.0032551	5:50:44 PM	0.0084652	0.0003090	5:50:50 PM	0.0084664	0.0012148
5:51:01 PM	0.0084684	0.0012259	5:51:07 PM	0.0084696	0.0032548	5:51:14 PM	0.0084709	0.0003086	5:51:20 PM	0.0084721	0.0012131
5:51:31 PM	0.0084741	0.0012237	5:51:37 PM	0.0084753	0.0032545	5:51:44 PM	0.0084765	0.0003083	5:51:50 PM	0.0084777	0.0012116
5:52:01 PM	0.0084797	0.0012216	5:52:07 PM	0.0084809	0.0032542	5:52:14 PM	0.0084821	0.0003080	5:52:20 PM	0.0084832	0.0012101
5:52:31 PM	0.0084852	0.0012195	5:52:37 PM	0.0084863	0.0032540	5:52:44 PM	0.0084875	0.0003075	5:52:50 PM	0.0084887	0.0012085
5:53:01 PM	0.0084906	0.0012173	5:53:07 PM	0.0084917	0.0032537	5:53:14 PM	0.0084929	0.0003072	5:53:20 PM	0.0084940	0.0012070
5:53:31 PM	0.0084959	0.0012153	5:53:37 PM	0.0084971	0.0032534	5:53:44 PM	0.0084982	0.0003069	5:53:50 PM	0.0084993	0.0012057
5:54:01 PM	0.0085013	0.0012132	5:54:07 PM	0.0085022	0.0032531	5:54:14 PM	0.0085033	0.0003065	5:54:20 PM	0.0085045	0.0012042
5:54:31 PM	0.0085062	0.0012112	5:54:37 PM	0.0085073	0.0032528	5:54:44 PM	0.0085084	0.0003062	5:54:50 PM	0.0085096	0.0012027
5:55:01 PM	0.0085112	0.0012093	5:55:07 PM	0.0085124	0.0032525	5:55:14 PM	0.0085135	0.0003058	5:55:20 PM	0.0085146	0.0012013
5:55:31 PM	0.0085162	0.0012074	5:55:37 PM	0.0085173	0.0032523	5:55:44 PM	0.0085183	0.0003055	5:55:50 PM	0.0085195	0.0012001
5:56:01 PM	0.0085211	0.0012055	5:56:07 PM	0.0085221	0.0032521	5:56:14 PM	0.0085232	0.0003052	5:56:20 PM	0.0085242	0.0011986
5:56:31 PM	0.0085259	0.0012037	5:56:37 PM	0.0085269	0.0032517	5:56:44 PM	0.0085280	0.0003050	5:56:50 PM	0.0085289	0.0011974
5:57:01 PM	0.0085305	0.0012019	5:57:07 PM	0.0085316	0.0032516	5:57:14 PM	0.0085326	0.0003046	5:57:20 PM	0.0085335	0.0011961
5:57:31 PM	0.0085352	0.0012002	5:57:37 PM	0.0085362	0.0032513	5:57:44 PM	0.0085370	0.0003044	5:57:50 PM	0.0085380	0.0011949
5:58:01 PM	0.0085397	0.0011985	5:58:07 PM	0.0085406	0.0032510	5:58:14 PM	0.0085416	0.0003041	5:58:20 PM	0.0085425	0.0011937
5:58:31 PM	0.0085441	0.0011968	5:58:37 PM	0.0085450	0.0032508	5:58:44 PM	0.0085459	0.0003038	5:58:50 PM	0.0085468	0.0011927
5:59:01 PM	0.0085483	0.0011950	5:59:07 PM	0.0085493	0.0032507	5:59:14 PM	0.0085501	0.0003035	5:59:20 PM	0.0085511	0.0011914
5:59:31 PM	0.0085526	0.0011935	5:59:37 PM	0.0085534	0.0032504	5:59:44 PM	0.0085544	0.0003033	5:59:50 PM	0.0085552	0.0011903
6:00:01 PM	0.0085568	0.0011919	6:00:07 PM	0.0085576	0.0032502	6:00:14 PM	0.0085584	0.0003030	6:00:20 PM	0.0085593	0.0011892
6:00:31 PM	0.0085607	0.0011903	6:00:37 PM	0.0085616	0.0032500	6:00:44 PM	0.0085625	0.0003028	6:00:50 PM	0.0085633	0.0011882
6:01:01 PM	0.0085647	0.0011888	6:01:07 PM	0.0085655	0.0032498	6:01:14 PM	0.0085664	0.0003024	6:01:20 PM	0.0085671	0.0011870
6:01:31 PM	0.0085686	0.0011874	6:01:37 PM	0.0085693	0.0032496	6:01:44 PM	0.0085701	0.0003022	6:01:50 PM	0.0085710	0.0011861
6:02:01 PM	0.0085723	0.0011860	6:02:07 PM	0.0085731	0.0032494	6:02:14 PM	0.0085739	0.0003020	6:02:20 PM	0.0085747	0.0011851
6:02:31 PM	0.0085761	0.0011845	6:02:37 PM	0.0085768	0.0032493	6:02:44 PM	0.0085775	0.0003018	6:02:50 PM	0.0085783	0.0011841
6:03:01 PM	0.0085795	0.0011832	6:03:07 PM	0.0085803	0.0032490	6:03:14 PM	0.0085810	0.0003016	6:03:20 PM	0.0085817	0.0011832
6:03:31 PM	0.0085831	0.0011819	6:03:37 PM	0.0085838	0.0032488	6:03:44 PM	0.0085845	0.0003014	6:03:50 PM	0.0085852	0.0011822
6:04:01 PM	0.0085865	0.0011806	6:04:07 PM	0.0085871	0.0032487	6:04:14 PM	0.0085878	0.0003011	6:04:20 PM	0.0085885	0.0011813
6:04:31 PM	0.0085897	0.0011793	6:04:37 PM	0.0085904	0.0032485	6:04:44 PM	0.0085912	0.0003010	6:04:50 PM	0.0085918	0.0011805
6:05:01 PM	0.0085931	0.0011781	6:05:07 PM	0.0085935	0.0032483	6:05:14 PM	0.0085942	0.0003007	6:05:20 PM	0.0085950	0.0011797
6:05:31 PM	0.0085960	0.0011769	6:05:37 PM	0.0085967	0.0032482	6:05:44 PM	0.0085974	0.0003005	6:05:50 PM	0.0085980	0.0011789
6:06:01 PM	0.0085991	0.0011758	6:06:07 PM	0.0085997	0.0032480	6:06:14 PM	0.0086003	0.0003004	6:06:20 PM	0.0086010	0.0011780
6:06:31 PM	0.0086020	0.0011747	6:06:37 PM	0.0086026	0.0032479	6:06:44 PM	0.0086032	0.0003002	6:06:50 PM	0.0086039	0.0011773
6:07:01 PM	0.0086048	0.0011736	6:07:07 PM	0.0086054	0.0032478	6:07:14 PM	0.0086060	0.0003000	6:07:20 PM	0.0086065	0.0011765
6:07:31 PM	0.0086076	0.0011727	6:07:37 PM	0.0086081	0.0032476	6:07:44 PM	0.0086087	0.0002998	6:07:50 PM	0.0086093	0.0011758
6:08:01 PM	0.0086102	0.0011716	6:08:07 PM	0.0086108	0.0032475	6:08:14 PM	0.0086113	0.0002997	6:08:20 PM	0.0086119	0.0011752
6:08:31 PM	0.0086128	0.0011707	6:08:37 PM	0.0086133	0.0032474	6:08:44 PM	0.0086139	0.0002994	6:08:50 PM	0.0086144	0.0011745
6:09:01 PM	0.0086153	0.0011697	6:09:07 PM	0.0086158	0.0032472	6:09:14 PM	0.0086162	0.0002993	6:09:20 PM	0.0086168	0.0011739
6:09:31 PM	0.0086176	0.0011688	6:09:37 PM	0.0086181	0.0032471	6:09:44 PM	0.0086186	0.0002992	6:09:50 PM	0.0086190	0.0011732
6:10:01 PM	0.0086199	0.0011680	6:10:07 PM	0.0086204	0.0032470	6:10:14 PM	0.0086209	0.0002991	6:10:20 PM	0.0086213	0.0011727
6:10:31 PM	0.0086221	0.0011671	6:10:37 PM	0.0086225	0.0032468	6:10:44 PM	0.0086230	0.0002989	6:10:50 PM	0.0086234	0.0011722
6:11:01 PM	0.0086242	0.0011663	6:11:07 PM	0.0086246	0.0032468	6:11:14 PM	0.0086251	0.0002987	6:11:20 PM	0.0086255	0.0011715
6:11:31 PM	0.0086262	0.0011656	6:11:37 PM	0.0086266	0.0032467	6:11:44 PM	0.0086271	0.0002986	6:11:50 PM	0.0086274	0.0011710
6:12:01 PM	0.0086281	0.0011649	6:12:07 PM	0.0086285	0.0032466	6:12:14 PM	0.0086290	0.0002985	6:12:20 PM	0.0086293	0.0011706
6:12:31 PM	0.0086299	0.0011642	6:12:37 PM	0.0086304	0.0032465	6:12:44 PM	0.0086308	0.0002984	6:12:50 PM	0.0086311	0.0011702
6:13:01 PM	0.0086317	0.0011635	6:13:07 PM	0.0086321	0.0032465	6:13:14 PM	0.0086325	0.0002983	6:13:20 PM	0.0086329	0.0011697
6:13:31 PM	0.0086333	0.0011629	6:13:37 PM	0.0086337	0.0032463	6:13:44 PM	0.0086340	0.0002982	6:13:50 PM	0.0086343	0.0011693
6:14:01 PM	0.0086350	0.0011623	6:14:07 PM	0.0086353	0.0032462	6:14:14 PM	0.0086357	0.0002981	6:14:20 PM	0.0086360	0.0011689
6:14:31 PM	0.0086364	0.0011618	6:14:37 PM	0.0086367	0.0032461	6:14:44 PM	0.0086371	0.0002980	6:14:50 PM	0.0086372	0.0011685
6:15:01 PM	0.0086378	0.0011613	6:15:07 PM	0.0086381	0.0032461	6:15:14 PM	0.0086384	0.0002980	6:15:20 PM	0.0086386	0.0011682
6:15:31 PM	0.0086391	0.0011609	6:15:37 PM	0.0086393	0.0032461	6:15:44 PM	0.0086397	0.0002979	6:15:50 PM	0.0086399	0.0011678
6:16:01 PM	0.0086403	0.0011603	6:16:07 PM	0.0086406	0.0032459	6:16:14 PM	0.0086408	0.0002978	6:16:20 PM	0.0086410	0.0011676
6:16:31 PM	0.0086414	0.0011599	6:16:37 PM	0.0086416	0.0032459	6:16:44 PM	0.0086419	0.0002977	6:16:50 PM	0.0086420	0.0011673
6:17:01 PM	0.0086424	0.0011596	6:17:07 PM	0.0086426	0.0032458	6:17:14 PM	0.0086428	0.0002977	6:17:20 PM	0.0086431	0.0011671
6:17:31 PM	0.0086434	0.0011592	6:17:37 PM	0.0086435	0.0032459	6:17:44 PM	0.0086437	0.0002976	6:17:50 PM	0.0086439	0.0011669
6:18:01 PM	0.0086442	0.0011589	6:18:07 PM	0.0086444	0.0032458	6:18:14 PM	0.0086445	0.0002976	6:18:20 PM	0.0086447	0.0011666
6:18:31 PM	0.0086449	0.0011587	6:18:37 PM	0.0086451	0.0032458	6:18:44 PM	0.0086453	0.0002975	6:18:50 PM	0.0086454	0.0011665
6:19:01 PM	0.0086456	0.0011583	6:19:07 PM	0.0086458	0.0032457	6:19:14 PM	0.0086459	0.0002975	6:19:20 PM	0.0086461	0.0011663
6:19:31 PM	0.0086462	0.0011582	6:19:37 PM	0.0086464	0.0032457	6:19:44 PM	0.0086465	0.0002975	6:19:50 PM	0.0086466	0.0011662
6:20:01 PM	0.0086467	0.0011579	6:20:07 PM	0.0086469	0.0032458	6:20:14 PM	0.0086470	0.0002974	6:20:20 PM	0.0086471	0.0011660
6:20:31 PM	0.0086472	0.0011578	6:20:37 PM	0.0086473	0.0032457	6:20:44 PM	0.0086474	0.0002975	6:20:50 PM	0.0086473	0.0011660
6:21:01 PM	0.0086476	0.0011577	6:21:07 PM	0.0086477	0.0032457	6:21:14 PM	0.0086477	0.0002973	6:21:20 PM	0.0086477	0.0011659
6:21:31 PM	0.0086478	0.0011576	6:21:37 PM	0.0086478	0.0032457	6:21:44 PM	0.0086479	0.0002973	6:21:50 PM	0.0086479	0.0011659
6:22:01 PM	0.0086479	0.0011575	6:22:07 PM	0.0086480	0.0032456	6:22:14 PM	0.0086480	0.0002974	6:22:20 PM	0.0086480	0.0011658
6:22:31 PM	0.0086481	0.0011574	6:22:37 PM	0.0086481	0.0032456	6:22:44 PM	0.0086481	0.0002974	6:22:50 PM	0.0086480	0.0011659
6:23:01 PM	0.0086481	0.0011574	6:23:07 PM	0.0086480	0.0032457	6:23:14 PM	0.0086480	0.0002974	6:23:20 PM	0.0086480	0.0011659
6:23:31 PM	0.0086480	0.0011575	6:23:37 PM	0.0086479	0.0032457	6:23:44 PM	0.0086479	0.0002974	6:23:50 PM	0.0086479	0.0011660
6:24:01 PM	0.0086478	0.0011576	6:24:07 PM	0.0086477	0.0032457	6:24:14 PM	0.0086477	0.0002974	6:24:20 PM	0.0086476	0.0011660
6:24:31 PM	0.0086476	0.0011576	6:24:37 PM	0.0086476	0.0032457	6:24:44 PM	0.0086474	0.0002975	6:24:50 PM	0.0086474	0.0011662
6:25:01 PM	0.0086472	0.0011578	6:25:07 PM	0.0086473	0.0032457	6:25:14 PM	0.0086471	0.0002975	6:25:20 PM	0.0086470	0.0011662
6:25:31 PM	0.0086468	0.0011579	6:25:37 PM	0.0086468	0.0032457	6:25:44 PM	0.0086467	0.0002975	6:25:50 PM	0.0086465	0.0011663
6:26:01 PM	0.0086465	0.0011581	6:26:07 PM	0.0086463	0.0032457	6:26:14 PM	0.0086461	0.0002975	6:26:20 PM	0.0086461	0.0011665
6:26:31 PM	0.0086458	0.0011584	6:26:37 PM	0.0086457	0.0032458	6:26:44 PM	0.0086455	0.0002976	6:26:50 PM	0.0086455	0.0011667
6:27:01 PM	0.0086452	0.0011586	6:27:07 PM	0.0086450	0.0032458	6:27:14 PM	0.0086449	0.0002977	6:27:20 PM	0.0086447	0.0011670
6:27:31 PM	0.0086445	0.0011588	6:27:37 PM	0.0086443	0.0032458	6:27:44 PM	0.0086441	0.0002976	6:27:50 PM	0.0086440	0.0011672
6:28:01 PM	0.0086437	0.0011592	6:28:07 PM	0.0086435	0.0032458	6:28:14 PM	0.0086433	0.0002977	6:28:20 PM	0.0086432	0.0011674
6:28:31 PM	0.0086428	0.0011595	6:28:37 PM	0.0086426	0.0032459	6:28:44 PM	0.0086424	0.0002978	6:28:50 PM	0.0086422	0.0011677
6:29:01 PM	0.0086418	0.0011598	6:29:07 PM	0.0086416	0.0032460	6:29:14 PM	0.0086415	0.0002978	6:29:20 PM	0.0086412	0.0011679
6:29:31 PM	0.0086409	0.0011602	6:29:37 PM	0.0086406	0.0032459	6:29:44 PM	0.0086404	0.0002979	6:29:50 PM	0.0086401	0.0011683
6:30:01 PM	0.0086398	0.0011606	6:30:07 PM	0.0086394	0.0032461	6:30:14 PM	0.0086392	0.0002980	6:30:20 PM	0.0086390	0.0011685
6:30:31 PM	0.0086386	0.0011611	6:30:37 PM	0.0086382	0.0032462	6:30:44 PM	0.0086381	0.0002981	6:30:50 PM	0.0086378	0.0011689
6:31:01 PM	0.0086374	0.0011616	6:31:07 PM	0.0086370	0.0032462	6:31:14 PM	0.0086367	0.0002982	6:31:20 PM	0.0086365	0.0011691
6:31:31 PM	0.0086360	0.0011619	6:31:37 PM	0.0086357	0.0032463	6:31:44 PM	0.0086355	0.0002983	6:31:50 PM	0.0086351	0.0011697
6:32:01 PM	0.0086345	0.0011625	6:32:07 PM	0.0086343	0.0032463	6:32:14 PM	0.0086339	0.0002983	6:32:20 PM	0.0086336	0.0011700
6:32:31 PM	0.0086332	0.0011631	6:32:37 PM	0.0086328	0.0032465	6:32:44 PM	0.0086324	0.0002984	6:32:50 PM	0.0086321	0.0011704
6:33:01 PM	0.0086316	0.0011637	6:33:07 PM	0.0086313	0.0032465	6:33:14 PM	0.0086309	0.0002986	6:33:20 PM	0.0086305	0.0011709
6:33:31 PM	0.0086300	0.0011643	6:33:37 PM	0.0086296	0.0032466	6:33:44 PM	0.0086292	0.0002986	6:33:50 PM	0.0086288	0.0011714
6:34:01 PM	0.0086282	0.0011649	6:34:07 PM	0.0086279	0.0032467	6:34:14 PM	0.0086275	0.0002987	6:34:20 PM	0.0086271	0.0011719
6:34:31 PM	0.0086265	0.0011656	6:34:37 PM	0.0086262	0.0032468	6:34:44 PM	0.0086257	0.0002988	6:34:50 PM	0.0086253	0.0011724
6:35:01 PM	0.0086247	0.0011663	6:35:07 PM	0.0086243	0.0032469	6:35:14 PM	0.0086239	0.0002990	6:35:20 PM	0.0086235	0.0011728
6:35:31 PM	0.0086228	0.0011670	6:35:37 PM	0.0086224	0.0032470	6:35:44 PM	0.0086220	0.0002991	6:35:50 PM	0.0086216	0.0011733
6:36:01 PM	0.0086208	0.0011677	6:36:07 PM	0.0086204	0.0032471	6:36:14 PM	0.0086199	0.0002992	6:36:20 PM	0.0086196	0.0011740
6:36:31 PM	0.0086188	0.0011684	6:36:37 PM	0.0086183	0.0032472	6:36:44 PM	0.0086179	0.0002994	6:36:50 PM	0.0086175	0.0011745
6:37:01 PM	0.0086167	0.0011693	6:37:07 PM	0.0086163	0.0032473	6:37:14 PM	0.0086158	0.0002995	6:37:20 PM	0.0086153	0.0011752
6:37:31 PM	0.0086146	0.0011701	6:37:37 PM	0.0086140	0.0032474	6:37:44 PM	0.0086136	0.0002997	6:37:50 PM	0.0086131	0.0011757
6:38:01 PM	0.0086123	0.0011709	6:38:07 PM	0.0086119	0.0032476	6:38:14 PM	0.0086114	0.0002998	6:38:20 PM	0.0086109	0.0011764
6:38:31 PM	0.0086100	0.0011718	6:38:37 PM	0.0086096	0.0032477	6:38:44 PM	0.0086091	0.0003000	6:38:50 PM	0.0086085	0.0011770
6:39:01 PM	0.0086077	0.0011727	6:39:07 PM	0.0086072	0.0032478	6:39:14 PM	0.0086067	0.0003001	6:39:20 PM	0.0086061	0.0011777
6:39:31 PM	0.0086052	0.0011736	6:39:37 PM	0.0086048	0.0032479	6:39:44 PM	0.0086041	0.0003003	6:39:50 PM	0.0086036	0.0011783
6:40:01 PM	0.0086028	0.0011745	6:40:07 PM	0.0086023	0.0032481	6:40:14 PM	0.0086017	0.0003004	6:40:20 PM	0.0086011	0.0011791
6:40:31 PM	0.0086003	0.0011755	6:40:37 PM	0.0085998	0.0032482	6:40:44 PM	0.0085991	0.0003006	6:40:50 PM	0.0085986	0.0011798
6:41:01 PM	0.0085977	0.0011765	6:41:07 PM	0.0085971	0.0032483	6:41:14 PM	0.0085965	0.0003008	6:41:20 PM	0.0085959	0.0011805
6:41:31 PM	0.0085949	0.0011775	6:41:37 PM	0.0085944	0.0032484	6:41:44 PM	0.0085938	0.0003010	6:41:50 PM	0.0085932	0.0011813
6:42:01 PM	0.0085922	0.0011785	6:42:07 PM	0.0085916	0.0032486	6:42:14 PM	0.0085910	0.0003011	6:42:20 PM	0.0085905	0.0011820
6:42:31 PM	0.0085894	0.0011796	6:42:37 PM	0.0085888	0.0032488	6:42:44 PM	0.0085882	0.0003013	6:42:50 PM	0.0085876	0.0011828
6:43:01 PM	0.0085866	0.0011806	6:43:07 PM	0.0085860	0.0032490	6:43:14 PM	0.0085853	0.0003015	6:43:20 PM	0.0085847	0.0011837
6:43:31 PM	0.0085837	0.0011818	6:43:37 PM	0.0085831	0.0032491	6:43:44 PM	0.0085825	0.0003017	6:43:50 PM	0.0085818	0.0011845
6:44:01 PM	0.0085807	0.0011829	6:44:07 PM	0.0085800	0.0032492	6:44:14 PM	0.0085795	0.0003019	6:44:20 PM	0.0085788	0.0011853
6:44:31 PM	0.0085777	0.0011841	6:44:37 PM	0.0085770	0.0032494	6:44:44 PM	0.0085764	0.0003021	6:44:50 PM	0.0085757	0.0011862
6:45:01 PM	0.0085747	0.0011852	6:45:07 PM	0.0085739	0.0032495	6:45:14 PM	0.0085733	0.0003022	6:45:20 PM	0.0085726	0.0011871
6:45:31 PM	0.0085714	0.0011865	6:45:37 PM	0.0085708	0.0032497	6:45:44 PM	0.0085702	0.0003025	6:45:50 PM	0.0085694	0.0011879
6:46:01 PM	0.0085683	0.0011876	6:46:07 PM	0.0085676	0.0032499	6:46:14 PM	0.0085669	0.0003027	6:46:20 PM	0.0085662	0.0011889
6:46:31 PM	0.0085651	0.0011889	6:46:37 PM	0.0085644	0.0032500	6:46:44 PM	0.0085636	0.0003029	6:46:50 PM	0.0085629	0.0011898
6:47:01 PM	0.0085617	0.0011901	6:47:07 PM	0.0085610	0.0032502	6:47:14 PM	0.0085604	0.0003031	6:47:20 PM	0.0085595	0.0011907
6:47:31 PM	0.0085583	0.0011914	6:47:37 PM	0.0085577	0.0032504	6:47:44 PM	0.0085569	0.0003034	6:47:50 PM	0.0085562	0.0011917
6:48:01 PM	0.0085550	0.0011928	6:48:07 PM	0.0085543	0.0032506	6:48:14 PM	0.0085535	0.0003036	6:48:20 PM	0.0085527	0.0011926
6:48:31 PM	0.0085515	0.0011940	6:48:37 PM	0.0085507	0.0032508	6:48:44 PM	0.0085500	0.0003038	6:48:50 PM	0.0085492	0.0011936
6:49:01 PM	0.0085481	0.0011954	6:49:07 PM	0.0085473	0.0032509	6:49:14 PM	0.0085465	0.0003041	6:49:20 PM	0.0085458	0.0011946
6:49:31 PM	0.0085445	0.0011967	6:49:37 PM	0.0085437	0.0032511	6:49:44 PM	0.0085429	0.0003043	6:49:50 PM	0.0085421	0.0011956
6:50:01 PM	0.0085408	0.0011982	6:50:07 PM	0.0085401	0.0032514	6:50:14 PM	0.0085392	0.0003045	6:50:20 PM	0.0085384	0.0011967
6:50:31 PM	0.0085372	0.0011996	6:50:37 PM	0.0085364	0.0032515	6:50:44 PM	0.0085355	0.0003047	6:50:50 PM	0.0085348	0.0011977
6:51:01 PM	0.0085334	0.0012011	6:51:07 PM	0.0085327	0.0032517	6:51:14 PM	0.0085319	0.0003049	6:51:20 PM	0.0085311	0.0011987
6:51:31 PM	0.0085297	0.0012025	6:51:37 PM	0.0085288	0.0032519	6:51:44 PM	0.0085281	0.0003052	6:51:50 PM	0.0085273	0.0011998
6:52:01 PM	0.0085259	0.0012039	6:52:07 PM	0.0085250	0.0032521	6:52:14 PM	0.0085242	0.0003055	6:52:20 PM	0.0085234	0.0012010
6:52:31 PM	0.0085220	0.0012055	6:52:37 PM	0.0085212	0.0032523	6:52:44 PM	0.0085204	0.0003058	6:52:50 PM	0.0085195	0.0012021
6:53:01 PM	0.0085181	0.0012069	6:53:07 PM	0.0085172	0.0032526	6:53:14 PM	0.0085164	0.0003060	6:53:20 PM	0.0085157	0.0012032
6:53:31 PM	0.0085142	0.0012084	6:53:37 PM	0.0085134	0.0032527	6:53:44 PM	0.0085124	0.0003063	6:53:50 PM	0.0085116	0.0012044
6:54:01 PM	0.0085101	0.0012100	6:54:07 PM	0.0085093	0.0032530	6:54:14 PM	0.0085085	0.0003065	6:54:20 PM	0.0085075	0.0012055
6:54:31 PM	0.0085061	0.0012116	6:54:37 PM	0.0085052	0.0032532	6:54:44 PM	0.0085044	0.0003069	6:54:50 PM	0.0085035	0.0012067
6:55:01 PM	0.0085020	0.0012132	6:55:07 PM	0.0085011	0.0032534	6:55:14 PM	0.0085003	0.0003071	6:55:20 PM	0.0084994	0.0012078
6:55:31 PM	0.0084980	0.0012148	6:55:37 PM	0.0084970	0.0032536	6:55:44 PM	0.0084961	0.0003073	6:55:50 PM	0.0084953	0.0012091
6:56:01 PM	0.0084937	0.0012164	6:56:07 PM	0.0084928	0.0032538	6:56:14 PM	0.0084919	0.0003077	6:56:20 PM	0.0084910	0.0012103
